Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,motorway_link / 1704454,0.246,yes,183,no,189606108313768142,-6908934521466384543
N/A,motorway_link / 17048698,0.010,yes,281,no,189661633714933992,2315004863598039111
N/A,motorway_link / 1705037,0.139,yes,256,no,189895279942652241,2315057641057947747
N/A,motorway_link / 17053346,0.019,yes,206,no,185103607526934735,2308834386955470163
N/A,motorway_link / 17058798,0.044,yes,306,no,183901843844843180,6941727781077134073
N/A,motorway_link / 1706290,0.152,yes,235,no,188690215030312748,-2298040154898559517
N/A,motorway_link / 1706367,0.238,yes,241,no,188211927431335506,-6910069222778335921
N/A,motorway_link / 1706482,0.407,yes,295,no,189706713817501944,-2295608031277215195
N/A,motorway_link / 17067867,0.063,yes,48,no,183992003819292373,6941894907188489037
N/A,motorway_link / 17078107,0.217,yes,164,no,189605558664909005,-2296294126948183841
N/A,motorway_link / 17094731,0.185,yes,192,no,192655605813040696,-2280465545921811159
N/A,motorway_link / 17094732,0.193,yes,181,no,192655605818283577,-6892107583881990849
N/A,motorway_link / 17099738,0.240,yes,318,no,192811736368764543,6942154425589836713
N/A,motorway_link / 17100694,0.483,yes,67,no,190439540604359238,6946891112647767115
N/A,motorway_link / 17108992,0.284,yes,349,no,194171281708505322,-6899505092329725979
N/A,motorway_link / 17110281,0.222,yes,202,no,183994202846742229,-2281463935512073371
N/A,motorway_link / 17115209,0.421,yes,231,no,189429086952181882,-2297156144718671985
N/A,motorway_link / 17123794,0.377,yes,153,no,190543445583024759,6956448068089693435
N/A,motorway_link / 17129179,0.339,yes,250,no,193489033889929137,6928348960185652035
N/A,motorway_link / 17142581,0.008,yes,267,no,194231204953807110,2322670676100521445
N/A,motorway_link / 17144007,0.111,yes,301,no,191319147684123609,2316610156905894683
N/A,motorway_link / 1714502,0.453,yes,118,no,195713347217873827,-2284054340174862681
N/A,motorway_link / 17160590,0.285,yes,80,no,190473075088249430,6941719010072341245
N/A,motorway_link / 17166276,0.190,yes,37,no,185110204598274257,6920516007371998561
N/A,motorway_link / 17167978,0.423,yes,80,no,191409858063455231,2322213268532239643
N/A,motorway_link / 17170828,0.340,yes,76,no,189528592801157288,-6908441940527673295
N/A,motorway_link / 17175954,0.444,yes,36,no,190153115244253642,-2298106119992635969
N/A,motorway_link / 1717755,0.345,yes,22,no,190065706075247007,6942057658087123897
N/A,motorway_link / 1718673,0.285,yes,162,no,185191017545287926,2299176277156819977
N/A,motorway_link / 17187904,0.249,yes,112,no,192616023275427365,6941943318614911829
N/A,motorway_link / 17192985,0.036,yes,270,no,185043684126443699,-2302987971140254445
N/A,motorway_link / 17192986,0.015,yes,290,no,185044783638071476,6920384065716618515
N/A,motorway_link / 17200654,0.184,yes,193,no,183889199463220902,6941723382984485645
N/A,motorway_link / 17200669,0.272,yes,247,no,189533540607676587,-6908406756145098685
N/A,motorway_link / 17204722,0.304,yes,152,no,185143189436451040,2304603466375364015
N/A,motorway_link / 17207617,0.374,yes,200,no,194298824284526884,6928991078046504071
N/A,motorway_link / 17222156,0.103,yes,90,no,187661072095858009,6924909665565281567
N/A,motorway_link / 17233059,0.298,yes,127,no,194742478788188651,-2281235196106757203
N/A,motorway_link / 17238340,0.045,yes,269,no,189537388902043823,2315013659219202123
N/A,motorway_link / 17252830,0.191,yes,209,no,188681968687337257,-6909787746010657325
N/A,motorway_link / 17252831,0.123,yes,193,no,188684167715311403,6925309891694300641
N/A,motorway_link / 17255517,0.350,yes,80,no,183792992287016568,2330811420401216607
N/A,motorway_link / 17257034,0.204,yes,231,no,185038736323070128,6920362075477771539
N/A,motorway_link / 17258335,0.601,yes,257,no,189719907682832636,-2297925801723556329
N/A,motorway_link / 17258456,0.051,yes,204,no,187972233898053095,6925002025720614219
N/A,motorway_link / 17284123,0.539,yes,235,no,190014027203170691,-6908292405084024703
N/A,motorway_link / 17288592,0.329,yes,286,no,185627525355489722,6925037201165126985
N/A,motorway_link / 17290032,0.306,yes,18,no,196765028542668165,-2297085748000583759
N/A,motorway_link / 17291588,0.072,yes,29,no,196555571633675558,-2296584371503624071
N/A,motorway_link / 17296193,0.274,yes,170,no,189606658056474830,-6908982899975909615
N/A,motorway_link / 17302234,0.309,yes,187,no,194169082684725481,6935473798104752133
N/A,motorway_link / 17317363,0.277,yes,87,no,190923323509658403,2316693718292239175
N/A,motorway_link / 17317364,0.042,yes,75,no,190916726439367458,6928375338629075783
N/A,motorway_link / 17318269,0.030,yes,122,no,190916726439367458,-2294987902132677817
N/A,motorway_link / 17320249,0.168,yes,164,no,189610506307326160,6925732107695165055
N/A,motorway_link / 17322489,0.422,yes,344,no,194015150769526945,6933138434839026583
N/A,motorway_link / 17325220,0.408,yes,347,no,190061307445203357,-6897803063999847713
N/A,motorway_link / 17327761,0.266,yes,84,no,187886471990037950,6924993229321407813
N/A,motorway_link / 17333913,0.327,yes,283,no,195398887231544086,2330472815090740155
N/A,motorway_link / 17345286,0.124,yes,144,no,192754012060210789,-6892481417455850381
N/A,motorway_link / 17355549,0.020,yes,31,no,183989255038650068,-6893176342243693755
N/A,motorway_link / 17355962,0.439,yes,336,no,184936482001209475,6922609476856973529
N/A,motorway_link / 17362179,0.330,yes,97,no,190733659345081036,6941732205210118907
N/A,motorway_link / 17367863,0.182,yes,335,no,190092643401290155,6936177470002438413
N/A,motorway_link / 17369215,0.333,yes,350,no,192485731157497326,6942022482957183879
N/A,motorway_link / 17370801,0.674,yes,161,no,196652878403296590,-6908292379786080211
N/A,motorway_link / 17372812,0.074,yes,269,no,194372491496479045,-6906585946442951823
N/A,motorway_link / 17373457,0.008,yes,73,no,189695718695981303,-6907355622429158893
N/A,motorway_link / 17379504,0.359,yes,64,no,193164679557240606,2330050594104945423
N/A,motorway_link / 17379505,0.452,yes,108,no,193148736638637845,-6893290656478778623
N/A,motorway_link / 17381560,0.204,yes,276,no,190915077178217248,2316750892861231965
N/A,motorway_link / 17381561,0.038,yes,294,no,190920024980017956,2316742096772404059
N/A,motorway_link / 17382915,0.097,yes,341,no,183943625130460863,-6894632095812933469
N/A,motorway_link / 17387347,0.232,yes,333,no,185119000280254677,6917116317446176557
N/A,motorway_link / 17391582,0.105,yes,163,no,192656155569903161,-6892107583879893731
N/A,motorway_link / 17391878,0.376,yes,294,no,194064080095500470,-6893053158481712275
N/A,motorway_link / 17404858,0.420,yes,119,no,186777064756038596,-6910056034091397837
N/A,motorway_link / 17416520,0.135,yes,53,no,190020074517647754,2315092825903992953
N/A,motorway_link / 17433567,0.353,yes,199,no,185157482856925414,-6920778477688849823
N/A,motorway_link / 17439394,0.327,yes,342,no,191023378281354066,6921826647789275007
N/A,motorway_link / 17443993,0.229,yes,215,no,184935382622226561,6923643017768209141
N/A,motorway_link / 17447085,0.037,yes,190,no,189608857278435536,2316020812140778009
N/A,motorway_link / 17457509,0.236,yes,349,no,190547294132195962,-6876454944391542563
N/A,motorway_link / 17461815,0.439,yes,100,no,186167385561057967,2313329194583461189
N/A,motorway_link / 17462742,0.068,yes,91,no,189852398982877502,2315009262376456263
N/A,motorway_link / 17473375,0.245,yes,188,no,189609956794257616,2316029608240091701
N/A,motorway_link / 17477708,0.304,yes,70,no,195396138450377492,-2281248387723416647
N/A,motorway_link / 17481483,0.410,yes,117,no,196891472430718395,-2296610758476165031
N/A,motorway_link / 17484535,0.104,yes,274,no,185842479879244318,6925041600023235929
N/A,motorway_link / 17489574,0.343,yes,356,no,190041515101868438,-6907355621089078763
N/A,motorway_link / 17494436,0.243,yes,331,no,192657804841014842,2331308433454673187
N/A,motorway_link / 17497909,0.020,yes,130,no,186177281164135095,6924997620826901827
N/A,motorway_link / 17501884,0.261,yes,294,no,195169087606839982,6927948744357843579
N/A,motorway_link / 17505599,0.241,yes,97,no,195476399327370042,2301322563102439415
N/A,motorway_link / 17508824,0.335,yes,73,no,196655077434940756,-2296619555487739803
N/A,motorway_link / 17515640,0.043,yes,120,no,192749613921949284,2330112165147585307
N/A,motorway_link / 17519881,0.360,yes,97,no,196294989195599021,2330362867348417415
N/A,motorway_link / 17527256,0.235,yes,251,no,194089917537671363,-6902148318580696229
N/A,motorway_link / 17542639,0.309,yes,30,no,189829309233975605,-6908402356966125509
N/A,motorway_link / 17548132,0.044,yes,123,no,194247147661121805,2320902661465971391
N/A,motorway_link / 17551895,0.458,yes,241,no,194539065926834575,6915163620748819443
N/A,motorway_link / 17552804,0.008,yes,51,no,189616553853014227,-6907404001242770947
N/A,motorway_link / 17564951,0.023,yes,164,no,184922737862068349,2308816794079462731
N/A,motorway_link / 17565524,0.330,yes,8,no,194544013728635284,2303477602323528691
N/A,motorway_link / 17567908,0.364,yes,162,no,191932128361534703,-6882022865985585429
N/A,motorway_link / 17568472,0.341,yes,219,no,190048661885505942,-6907751445264592511
N/A,motorway_link / 17574205,0.033,yes,270,yes,193595685045622756,-2307363994795508403
N/A,motorway_link / 17583056,0.029,yes,278,no,189664382494003433,2315004863610622023
N/A,motorway_link / 17583143,0.230,yes,2,no,194577548875749794,-2307838980073194355
N/A,motorway_link / 17592472,0.305,yes,193,no,185101958254774477,-2302926398264703663
N/A,motorway_link / 17593487,0.294,yes,178,no,189608307300323535,-6909251180810989865
N/A,motorway_link / 17596690,0.200,yes,82,no,184940330578167939,2313263219183979827
N/A,motorway_link / 17598418,0.329,yes,72,no,185931540319521348,-2298356824754090667
N/A,motorway_link / 17604763,0.184,yes,172,no,196665522993585496,-2294899919272537251
N/A,motorway_link / 17604764,0.104,yes,113,no,196663873730338135,6928485311717577585
N/A,motorway_link / 17614045,0.324,yes,57,no,194962930866412112,2330402444681423791
N/A,motorway_link / 17621902,0.204,yes,164,no,189558278358388920,-6918940077459505815
N/A,motorway_link / 17633543,0.016,yes,252,no,187205874295590027,6925024013031837009
N/A,motorway_link / 17633544,0.168,yes,291,no,187209722585238667,-6910034042225160885
N/A,motorway_link / 17634363,0.303,yes,300,no,196025607101963315,6927425380092481929
N/A,motorway_link / 17635274,0.034,yes,117,no,196483553395039494,2313210486647164181
N/A,motorway_link / 17635275,0.027,yes,168,no,196482453884460293,-2298471133737906921
N/A,motorway_link / 17641490,0.345,yes,39,no,194033842584115370,6934053228584639863
N/A,motorway_link / 17649198,0.005,yes,180,no,190055809559908763,6934462231714209301
N/A,motorway_link / 17651190,0.405,yes,299,no,194745777324644844,6942167627123927993
N/A,motorway_link / 17658950,0.358,yes,55,no,190101990170251693,-2279528771728953641
N/A,motorway_link / 17668860,0.385,yes,261,no,187028852922469431,2313324799818992977
N/A,motorway_link / 17679021,0.198,yes,90,no,188209178646498897,-2298427184818156241
N/A,motorway_link / 17680184,0.442,yes,36,no,192866162168125078,6941916931300535133
N/A,motorway_link / 17682201,0.300,yes,169,no,194169082675812585,6935473798106849215
N/A,motorway_link / 17685163,0.283,yes,67,no,185564853066877342,-6911089579654116481
N/A,motorway_link / 17690438,0.055,yes,278,no,189666031760920809,-6908367173235765179
N/A,motorway_link / 17692960,0.043,yes,104,no,185108554914547921,2305359930232667939
N/A,motorway_link / 17694734,0.059,yes,180,no,189601160592183500,-6908230834045579125
N/A,motorway_link / 17702671,0.043,yes,183,no,190531350651556467,-6881204834686451571
N/A,motorway_link / 17712058,0.333,yes,20,no,194303772076366118,2317221496752182365
N/A,motorway_link / 17722127,0.377,yes,273,no,194663863694744007,2330362861126167437
N/A,motorway_link / 17728773,0.217,yes,272,no,195301027242662635,2301507280376428621
N/A,motorway_link / 17730798,0.180,yes,152,no,184083262937319166,6939005390983013909
N/A,motorway_link / 17734408,0.257,yes,196,no,192630316925539883,-2281455106495861921
N/A,motorway_link / 17735849,0.349,yes,4,no,191934877140604146,2341261209943162643
N/A,motorway_link / 17746251,0.172,yes,8,no,192120693290259783,6941943316716989287
N/A,motorway_link / 17763430,0.033,yes,84,no,191315849144521688,2316561778375398155
N/A,motorway_link / 17789651,0.029,yes,272,no,187971684141714919,6925002025720614215
N/A,motorway_link / 17802649,0.231,yes,267,no,189571472571846845,-6918328748944130407
N/A,motorway_link / 17806200,0.037,yes,72,yes,194515426532743559,2304405590026222965
N/A,motorway_link / 17810008,0.229,yes,169,no,185093161836693706,2306103200032227419
N/A,motorway_link / 17815711,0.100,yes,269,no,187661072096382297,6924914063611792671
N/A,motorway_link / 17816906,0.201,yes,224,no,185473593531517302,2311693118609558133
N/A,motorway_link / 17817139,0.315,yes,113,no,190067355303891359,2330063776391375623
N/A,motorway_link / 17817798,0.014,yes,262,no,191145424843789194,-2295111046562573551
N/A,motorway_link / 17817851,0.021,yes,267,no,191146524355416971,2316574971866911505
N/A,motorway_link / 17826086,0.036,yes,242,no,194218560356702464,2320876273075755703
N/A,motorway_link / 17827297,0.019,yes,239,no,192299362330170775,-6906519983657839729
N/A,motorway_link / 17829974,0.254,yes,180,no,194239450959141129,6931541944790161667
N/A,motorway_link / 17832900,0.139,yes,280,no,189737500018823434,6926717270606483531
N/A,motorway_link / 17834793,0.064,yes,75,no,183901294083786412,2329988986091612903
N/A,motorway_link / 17836650,0.305,yes,310,no,196652878404345172,-2296619555489836963
N/A,motorway_link / 17844052,0.181,yes,295,no,189565425256845499,-2306647128580030833
N/A,motorway_link / 17853853,0.012,yes,272,yes,192234491743393146,2321879020111666301
N/A,motorway_link / 17873688,0.330,yes,147,no,193799097306667071,6937932304703562785
N/A,motorway_link / 17876356,0.244,yes,175,no,194224607901341954,-6900525438921073127
N/A,motorway_link / 17877053,0.304,yes,154,no,194229005935270147,-2288940575536177689
N/A,motorway_link / 17893186,0.113,yes,330,no,189911222862827865,-2296597590985142173
N/A,motorway_link / 17901827,0.382,yes,250,no,193701789391476753,-2295009881713798327
N/A,motorway_link / 17904894,0.287,yes,269,no,189732002460160261,6926699678405759059
N/A,motorway_link / 17904895,0.043,yes,183,no,189737500021444874,6926717270591803481
N/A,motorway_link / 17924310,0.276,yes,255,no,190019525617471880,6933965252341013819
N/A,motorway_link / 17935088,0.313,yes,89,no,190058557234303388,6925164761400216979
N/A,motorway_link / 17939860,0.062,yes,91,no,189937611138224485,2315044447075700825
N/A,motorway_link / 17940085,0.470,yes,251,no,189900227559379280,-6909844915986887263
N/A,motorway_link / 17944891,0.120,yes,281,no,194166333769865447,-6900683768809382423
N/A,motorway_link / 17945937,0.032,yes,332,no,184983760741157016,-2302996767461866229
N/A,motorway_link / 17949762,0.141,yes,91,no,195437916424067881,-6922018687579850745
N/A,motorway_link / 17952228,0.478,yes,10,no,190113535050731955,-6891162013560459515
N/A,motorway_link / 17952327,0.267,yes,6,no,189608307323916495,-6909048870667284689
N/A,motorway_link / 17958633,0.035,yes,90,yes,189734203274907912,-2281644233526859011
N/A,motorway_link / 17959217,0.257,yes,298,no,184594534819776486,2318734387730978523
N/A,motorway_link / 17959218,0.052,yes,257,no,184601131889543146,6930394017887688411
N/A,motorway_link / 17980644,0.339,yes,252,no,191038775215346518,-2269954220902826037
N/A,motorway_link / 17980645,0.452,yes,257,no,191055267892908893,6953439806255808473
N/A,motorway_link / 17986023,0.264,yes,295,no,193511575226243004,6939678328077952845
N/A,motorway_link / 17987555,0.205,yes,108,no,188840298370125680,-2298004969945559579
N/A,motorway_link / 17991680,0.342,yes,113,no,185426312840694111,-2314137017565318865
N/A,motorway_link / 17997527,0.159,yes,91,no,189537938657333423,2314996067037352003
N/A,motorway_link / 18002675,0.053,yes,99,no,189946956987060585,6926734863583154265
N/A,motorway_link / 18002778,0.093,yes,311,no,187662721370639706,6924980034311556407
N/A,motorway_link / 18012745,0.037,yes,230,no,184931534328383616,-2299733417149855011
N/A,motorway_link / 18015786,0.045,yes,85,no,189953004301013356,2315044447132323931
N/A,motorway_link / 18016136,0.335,yes,296,no,184742418751506472,-6907839426415554269
N/A,motorway_link / 18016137,0.037,yes,7,no,184749015819175981,-2296206184546299613
N/A,motorway_link / 18016822,0.055,yes,18,no,183980458931472080,6941762965749115665
N/A,motorway_link / 18020359,0.377,yes,260,no,191499468263216168,6933921277531921701
N/A,motorway_link / 18020769,0.291,yes,288,no,194960182089439822,-2281226399153902671
